328,19:01:28,0,0,90,0,0,0,90,56,914549403778940672.00
328,19:01:47,0,0,90,0,0,0,90,56,914549403778940672.00
328,19:01:50,0,0,90,0,0,0,90,56,914549403778940672.00
328,19:01:55,0,0,90,0,0,0,90,45,734905770893791616.00
